raw_id,cluster_index,merge_type,ID,survived
19724,485,merged,483.0,True
3429,33,merged,34.0,True
5749,318,merged,318.0,True
11025,576,merged,571.0,True
14993,539,merged,534.0,True
21074,478,merged,476.0,True
4222,504,merged,501.0,True
32848,299,merged,299.0,True
3901,30,merged,31.0,True
3608,4,merged,5.0,True
29848,408,merged,408.0,True
6736,413,merged,413.0,True
28604,322,merged,322.0,True
33892,592,merged,587.0,True
17127,389,merged,389.0,True
7090,581,merged,576.0,True
12841,173,merged,174.0,True
19584,505,merged,502.0,True
19437,180,merged,181.0,True
1587,98,merged,99.0,True
12687,82,merged,83.0,True
37124,430,merged,429.0,True
7463,581,merged,576.0,True
13467,510,merged,507.0,True
15022,559,merged,554.0,True
11813,206,merged,207.0,True
5990,606,seed,600.0,True
16371,424,merged,424.0,True
36955,253,merged,254.0,True
9933,582,merged,577.0,True
3701,165,merged,166.0,True
29679,281,merged,281.0,True
11803,523,merged,519.0,True
10880,576,merged,571.0,True
5962,545,merged,540.0,True
14296,391,merged,391.0,True
21108,534,merged,530.0,True
35467,446,merged,445.0,True
24628,166,merged,167.0,True
3090,50,merged,51.0,True
2354,35,merged,36.0,True
22947,100,merged,101.0,True
2864,44,merged,45.0,True
20688,233,merged,234.0,True
33320,374,merged,374.0,True
16517,221,merged,222.0,True
29135,283,merged,283.0,True
17389,577,merged,572.0,True
13097,277,merged,278.0,True
1779,597,merged,,False
17387,395,merged,395.0,True
9762,143,merged,144.0,True
33085,364,merged,364.0,True
14545,224,merged,225.0,True
33575,302,merged,302.0,True
15990,537,merged,532.0,True
19169,381,merged,381.0,True
12149,243,merged,244.0,True
20251,81,merged,82.0,True
19573,180,merged,181.0,True
1476,450,merged,449.0,True
23228,216,merged,217.0,True
25708,452,merged,451.0,True
35244,446,merged,445.0,True
17528,112,merged,113.0,True
17250,112,merged,113.0,True
9015,607,seed,601.0,True
27876,549,merged,544.0,True
316,26,merged,27.0,True
35581,446,merged,445.0,True
28054,529,merged,525.0,True
21620,575,merged,570.0,True
10089,439,merged,438.0,True
17676,395,merged,395.0,True
37208,506,merged,503.0,True
12338,206,merged,207.0,True
14613,151,merged,152.0,True
24160,499,merged,497.0,True
17678,577,merged,572.0,True
15901,89,merged,90.0,True
39084,438,merged,437.0,True
29637,409,merged,409.0,True
7335,581,merged,576.0,True
11310,576,merged,571.0,True
29148,397,merged,397.0,True
1542,290,merged,290.0,True
13412,84,merged,85.0,True
10508,331,merged,331.0,True
37016,558,merged,553.0,True
37011,430,merged,429.0,True
4019,608,seed,602.0,True
20957,233,merged,234.0,True
21393,223,merged,224.0,True
14492,101,merged,102.0,True
18072,170,merged,171.0,True
21120,223,merged,224.0,True
14461,530,merged,526.0,True
9979,471,merged,470.0,True
13753,101,merged,102.0,True
16506,273,merged,274.0,True
15864,391,merged,391.0,True
12565,236,merged,237.0,True
32730,299,merged,299.0,True
11432,461,merged,460.0,True
34212,404,merged,404.0,True
24369,609,seed,603.0,True
17101,395,merged,395.0,True
2633,55,merged,56.0,True
1471,571,merged,566.0,True
20667,120,merged,121.0,True
10266,555,merged,550.0,True
38484,295,merged,295.0,True
34466,592,merged,587.0,True
2996,6,merged,7.0,True
18471,505,merged,502.0,True
10061,163,merged,164.0,True
33308,404,merged,404.0,True
25426,605,merged,599.0,True
20309,541,merged,536.0,True
39270,567,merged,562.0,True
40354,123,merged,124.0,True
34900,302,merged,302.0,True
23110,604,merged,598.0,True
1126,610,seed,604.0,True
5413,303,merged,303.0,True
19376,223,merged,224.0,True
21863,174,merged,175.0,True
21218,270,merged,271.0,True
13093,441,merged,440.0,True
592,42,merged,43.0,True
29002,322,merged,322.0,True
28735,266,merged,267.0,True
15849,248,merged,249.0,True
35452,364,merged,364.0,True
23623,524,merged,520.0,True
17819,170,merged,171.0,True
26607,611,seed,605.0,True
13438,173,merged,174.0,True
17194,505,merged,502.0,True
36131,348,merged,348.0,True
23752,609,merged,603.0,True
29269,283,merged,283.0,True
12566,132,merged,133.0,True
30827,231,merged,232.0,True
16827,487,merged,485.0,True
12352,173,merged,174.0,True
32611,374,merged,374.0,True
36156,495,merged,493.0,True
20515,251,merged,252.0,True
7558,341,merged,341.0,True
13270,426,merged,426.0,True
6033,54,merged,55.0,True
10446,382,merged,382.0,True
21784,612,seed,606.0,True
353,37,merged,38.0,True
30814,508,merged,505.0,True
39307,598,merged,592.0,True
2324,44,merged,45.0,True
28876,408,merged,408.0,True
38859,598,merged,592.0,True
34568,189,merged,190.0,True
18650,505,merged,502.0,True
18517,170,merged,171.0,True
11053,243,merged,244.0,True
39418,598,merged,592.0,True
38926,438,merged,437.0,True
20680,141,merged,142.0,True
38714,295,merged,295.0,True
7902,429,merged,428.0,True
2455,512,merged,509.0,True
39975,473,merged,471.0,True
25851,499,merged,497.0,True
25334,591,merged,586.0,True
38826,295,merged,295.0,True
26198,166,merged,167.0,True
9479,613,seed,607.0,True
37096,506,merged,503.0,True
378,24,merged,25.0,True
9897,143,merged,144.0,True
18657,170,merged,171.0,True
39193,438,merged,437.0,True
8882,580,merged,575.0,True
7324,334,merged,334.0,True
21905,228,merged,229.0,True
1744,217,merged,218.0,True
36037,495,merged,493.0,True
16388,221,merged,222.0,True
1196,526,merged,522.0,True
17398,487,merged,485.0,True
29682,443,merged,442.0,True
11608,214,merged,215.0,True
5269,23,merged,24.0,True
6220,27,merged,28.0,True
11588,576,merged,571.0,True
9530,582,merged,577.0,True
23954,314,merged,314.0,True
36903,561,merged,556.0,True
28039,484,merged,482.0,True
7534,384,merged,384.0,True
26809,388,merged,388.0,True
28739,408,merged,408.0,True
14746,101,merged,102.0,True
20800,478,merged,476.0,True
32967,189,merged,190.0,True
12688,192,merged,193.0,True
7800,384,merged,384.0,True
34223,364,merged,364.0,True
29822,594,merged,589.0,True
10907,244,merged,245.0,True
7248,257,merged,258.0,True
21357,265,merged,266.0,True
26547,113,merged,114.0,True
23492,524,merged,520.0,True
17371,221,merged,222.0,True
9890,490,merged,488.0,True
13819,387,merged,387.0,True
34099,404,merged,404.0,True
1823,217,merged,218.0,True
26942,324,merged,324.0,True
16758,52,merged,53.0,True
29687,594,merged,589.0,True
20835,141,merged,142.0,True
36047,446,merged,445.0,True
40408,467,merged,466.0,True
24140,274,merged,275.0,True
33451,373,merged,373.0,True
5743,614,seed,608.0,True
18920,170,merged,171.0,True
33870,302,merged,302.0,True
24883,388,merged,388.0,True
37009,570,merged,565.0,True
35929,446,merged,445.0,True
40405,517,merged,513.0,True
5183,362,merged,362.0,True
21081,270,merged,271.0,True
21470,574,merged,569.0,True
17107,112,merged,113.0,True
33303,299,merged,299.0,True
34706,302,merged,302.0,True
18374,112,merged,113.0,True
3171,449,merged,448.0,True
21197,573,merged,568.0,True
40502,123,merged,124.0,True
16370,297,merged,297.0,True
14357,539,merged,534.0,True
6779,257,merged,258.0,True
28872,266,merged,267.0,True
5155,615,seed,609.0,True
16156,457,merged,456.0,True
31707,231,merged,232.0,True
11312,576,merged,571.0,True
7590,581,merged,576.0,True
20452,223,merged,224.0,True
20002,141,merged,142.0,True
1863,155,merged,156.0,True
29008,408,merged,408.0,True
13173,236,merged,237.0,True
15339,267,merged,268.0,True
2434,200,merged,201.0,True
999,326,merged,326.0,True
19176,394,merged,394.0,True
763,232,merged,233.0,True
34789,446,merged,445.0,True
15000,590,merged,585.0,True
7667,384,merged,384.0,True
21233,233,merged,234.0,True
12475,173,merged,174.0,True
33331,373,merged,373.0,True
18405,399,merged,399.0,True
3643,344,merged,344.0,True
21878,478,merged,476.0,True
24651,616,seed,610.0,True
23252,604,merged,598.0,True
19448,394,merged,394.0,True
32495,373,merged,373.0,True
35128,302,merged,302.0,True
7850,581,merged,576.0,True
1599,217,merged,218.0,True
37591,327,merged,327.0,True
34204,374,merged,374.0,True
34231,592,merged,587.0,True
18329,505,merged,502.0,True
11854,576,merged,571.0,True
7431,617,seed,611.0,True
6359,606,merged,600.0,True
4125,19,merged,20.0,True
21808,254,merged,255.0,True
26091,499,merged,497.0,True
6305,103,merged,104.0,True
22698,618,seed,612.0,True
21652,427,merged,427.0,True
28871,322,merged,322.0,True
37303,438,merged,437.0,True
22146,216,merged,217.0,True
380,5,merged,6.0,True
9010,201,merged,202.0,True
2203,14,merged,15.0,True
21517,427,merged,427.0,True
3592,30,merged,31.0,True
28297,619,seed,613.0,True
3501,19,merged,20.0,True
8170,620,seed,614.0,True
18360,538,merged,533.0,True
1930,178,merged,179.0,True
22941,91,merged,92.0,True
3216,33,merged,34.0,True
16771,126,merged,127.0,True
8697,580,merged,575.0,True
37188,438,merged,437.0,True
13646,184,merged,185.0,True
4949,204,merged,205.0,True
30994,621,seed,615.0,True
33680,302,merged,302.0,True
24720,174,merged,175.0,True
18554,96,merged,97.0,True
16324,395,merged,395.0,True
35253,348,merged,348.0,True
26221,499,merged,497.0,True
3003,9,merged,10.0,True
15975,355,merged,355.0,True
8108,169,merged,170.0,True
34877,496,merged,494.0,True
37109,253,merged,254.0,True
33318,320,merged,320.0,True
20807,270,merged,271.0,True
11052,309,merged,309.0,True
23742,91,merged,92.0,True
38396,517,merged,513.0,True
30562,443,merged,442.0,True
22555,618,merged,612.0,True
9445,586,merged,581.0,True
16500,424,merged,424.0,True
33202,374,merged,374.0,True
37813,506,merged,503.0,True
22326,249,merged,250.0,True
3954,344,merged,344.0,True
22939,91,merged,92.0,True
2793,553,merged,548.0,True
4833,204,merged,205.0,True
40482,567,merged,562.0,True
13060,602,merged,596.0,True
21256,223,merged,224.0,True
17857,273,merged,274.0,True
8755,580,merged,575.0,True
25602,360,merged,360.0,True
18095,170,merged,171.0,True
19200,170,merged,171.0,True
38513,517,merged,513.0,True
33988,404,merged,404.0,True
34676,404,merged,404.0,True
14499,590,merged,585.0,True
828,66,merged,67.0,True
26751,466,merged,465.0,True
6086,545,merged,540.0,True
33215,622,seed,616.0,True
36983,446,merged,445.0,True
25251,603,merged,597.0,True
20938,478,merged,476.0,True
36842,253,merged,254.0,True
11735,293,merged,293.0,True
19447,505,merged,502.0,True
7559,617,merged,611.0,True
30698,373,merged,373.0,True
37240,438,merged,437.0,True
10310,458,merged,457.0,True
38295,295,merged,295.0,True
34642,348,merged,348.0,True
712,232,merged,233.0,True
27902,623,seed,617.0,True
11450,576,merged,571.0,True
7741,493,merged,491.0,True
9315,586,merged,581.0,True
18499,538,merged,533.0,True
11230,117,merged,118.0,True
34091,593,merged,588.0,True
15189,129,merged,130.0,True
18542,399,merged,399.0,True
17076,361,merged,361.0,True
3588,504,merged,501.0,True
20171,541,merged,536.0,True
12328,275,merged,276.0,True
3851,344,merged,344.0,True
33673,622,merged,616.0,True
15654,389,merged,389.0,True
16511,395,merged,395.0,True
32256,299,merged,299.0,True
1408,450,merged,449.0,True
11379,117,merged,118.0,True
18802,170,merged,171.0,True
25646,272,merged,273.0,True
13990,101,merged,102.0,True
25231,519,merged,515.0,True
23824,314,merged,314.0,True
9740,613,merged,607.0,True
1227,162,merged,163.0,True
13293,624,seed,,False
34446,404,merged,404.0,True
13334,277,merged,278.0,True
38745,438,merged,437.0,True
24355,591,merged,586.0,True
7368,49,merged,50.0,True
1536,571,merged,566.0,True
34366,302,merged,302.0,True
37076,438,merged,437.0,True
1677,571,merged,566.0,True
19775,223,merged,224.0,True
1515,98,merged,99.0,True
11144,207,merged,208.0,True
1656,98,merged,99.0,True
30937,508,merged,505.0,True
6178,103,merged,104.0,True
34786,302,merged,302.0,True
22169,583,merged,578.0,True
20693,527,merged,523.0,True
26799,113,merged,114.0,True
16697,107,merged,108.0,True
24241,91,merged,92.0,True
31315,328,merged,328.0,True
15602,280,merged,280.0,True
1598,269,merged,270.0,True
26813,324,merged,324.0,True
37476,327,merged,327.0,True
40462,123,merged,124.0,True
19906,223,merged,224.0,True
13127,518,merged,514.0,True
3481,504,merged,501.0,True
634,271,merged,272.0,True
21749,478,merged,476.0,True
31425,299,merged,299.0,True
16044,625,seed,618.0,True
9389,118,merged,119.0,True
16209,172,merged,173.0,True
25125,469,merged,468.0,True
10611,163,merged,164.0,True
23614,91,merged,92.0,True
18230,112,merged,113.0,True
21782,583,merged,578.0,True
18407,436,merged,435.0,True
11311,198,merged,199.0,True
27496,369,merged,369.0,True
18211,170,merged,171.0,True
2725,108,merged,109.0,True
422,41,merged,42.0,True
32600,320,merged,320.0,True
10039,143,merged,144.0,True
810,232,merged,233.0,True
20281,342,merged,342.0,True
2514,179,merged,180.0,True
5987,626,seed,619.0,True
16366,595,merged,590.0,True
33201,364,merged,364.0,True
33240,404,merged,404.0,True
34718,446,merged,445.0,True
1386,335,merged,335.0,True
14840,530,merged,526.0,True
12817,236,merged,237.0,True
5637,318,merged,318.0,True
2522,553,merged,548.0,True
16111,248,merged,249.0,True
8868,462,merged,461.0,True
11300,601,merged,595.0,True
4356,4,merged,5.0,True
33538,299,merged,299.0,True
18513,112,merged,113.0,True
37586,438,merged,437.0,True
12115,128,merged,129.0,True
18795,505,merged,502.0,True
18188,505,merged,502.0,True
17783,417,merged,417.0,True
31431,328,merged,328.0,True
9151,562,merged,557.0,True
22673,485,merged,483.0,True
2538,512,merged,509.0,True
12930,275,merged,276.0,True
40949,123,merged,124.0,True
11958,214,merged,215.0,True
1256,596,merged,591.0,True
8762,599,merged,593.0,True
29953,483,merged,481.0,True
14610,268,merged,269.0,True
12653,489,merged,487.0,True
7746,85,merged,86.0,True
35567,364,merged,364.0,True
30037,281,merged,281.0,True
10265,86,merged,87.0,True
14708,229,merged,230.0,True
5570,54,merged,55.0,True
14611,268,merged,269.0,True
22397,524,merged,520.0,True
18233,170,merged,171.0,True
12103,461,merged,460.0,True
38934,567,merged,562.0,True
15726,280,merged,280.0,True
17759,180,merged,181.0,True
4165,213,merged,214.0,True
26927,113,merged,114.0,True
37901,495,merged,493.0,True
3218,14,merged,15.0,True
3277,40,merged,41.0,True
18260,399,merged,399.0,True
38940,295,merged,295.0,True
6110,606,merged,600.0,True
28444,484,merged,482.0,True
15978,248,merged,249.0,True
34758,496,merged,494.0,True
35322,348,merged,348.0,True
4280,33,merged,34.0,True
5303,475,merged,473.0,True
9271,582,merged,577.0,True
3195,195,merged,196.0,True
30685,443,merged,442.0,True
1252,196,merged,197.0,True
29686,627,seed,620.0,True
9677,308,merged,308.0,True
25970,499,merged,497.0,True
2167,356,merged,356.0,True
38973,438,merged,437.0,True
19585,394,merged,394.0,True
25566,511,merged,508.0,True
40167,567,merged,562.0,True
10879,163,merged,164.0,True
15955,375,merged,375.0,True
20971,141,merged,142.0,True
39192,598,merged,592.0,True
20785,81,merged,82.0,True
15113,434,merged,433.0,True
1429,109,merged,110.0,True
2966,44,merged,45.0,True
6157,54,merged,55.0,True
31793,264,merged,265.0,True
11589,576,merged,571.0,True
19734,141,merged,142.0,True
7336,313,merged,313.0,True
27111,484,merged,482.0,True
23102,618,merged,612.0,True
7689,617,merged,611.0,True
16083,224,merged,225.0,True
20133,260,merged,261.0,True
11599,628,seed,621.0,True
1120,326,merged,326.0,True
37356,558,merged,553.0,True
31650,320,merged,320.0,True
409,629,seed,622.0,True
5294,318,merged,318.0,True
35661,348,merged,348.0,True
40510,431,merged,430.0,True
33342,302,merged,302.0,True
15349,280,merged,280.0,True
20409,270,merged,271.0,True
4493,33,merged,34.0,True
23624,519,merged,515.0,True
3617,630,seed,623.0,True
24843,174,merged,175.0,True
31193,299,merged,299.0,True
39083,598,merged,592.0,True
18227,505,merged,502.0,True
12686,236,merged,237.0,True
21613,478,merged,476.0,True
35810,446,merged,445.0,True
24075,314,merged,314.0,True
3070,18,merged,19.0,True
6579,459,merged,458.0,True
12358,461,merged,460.0,True
17910,505,merged,502.0,True
8093,410,merged,410.0,True
17082,631,seed,624.0,True
18599,180,merged,181.0,True
12073,523,merged,519.0,True
37146,506,merged,503.0,True
21361,141,merged,142.0,True
34937,302,merged,302.0,True
29138,266,merged,267.0,True
1494,109,merged,110.0,True
3490,2,merged,3.0,True
20034,541,merged,536.0,True
18246,487,merged,485.0,True
5624,432,merged,431.0,True
32619,404,merged,404.0,True
7076,296,merged,296.0,True
30690,443,merged,442.0,True
33553,374,merged,374.0,True
30571,373,merged,373.0,True
33464,302,merged,302.0,True
32483,320,merged,320.0,True
919,36,merged,37.0,True
24360,91,merged,92.0,True
263,632,seed,,False
449,42,merged,43.0,True
30558,443,merged,442.0,True
28867,633,seed,625.0,True
22681,216,merged,217.0,True
39608,567,merged,562.0,True
34436,374,merged,374.0,True
34989,560,merged,555.0,True
10498,286,merged,286.0,True
17991,140,merged,141.0,True
34440,287,merged,287.0,True
29544,281,merged,281.0,True
25000,469,merged,468.0,True
19972,556,merged,551.0,True
17515,241,merged,242.0,True
36271,495,merged,493.0,True
35146,565,merged,560.0,True
19175,180,merged,181.0,True
21057,573,merged,568.0,True
7354,493,merged,491.0,True
35742,446,merged,445.0,True
10057,163,merged,164.0,True
18900,394,merged,394.0,True
18699,96,merged,97.0,True
1301,162,merged,163.0,True
39308,438,merged,437.0,True
7290,459,merged,458.0,True
23482,91,merged,92.0,True
17654,634,seed,626.0,True
7416,459,merged,458.0,True
1092,102,merged,103.0,True
7575,429,merged,428.0,True
38744,598,merged,592.0,True
24288,452,merged,451.0,True
20123,505,merged,502.0,True
33588,404,merged,404.0,True
40593,567,merged,562.0,True
4502,344,merged,344.0,True
5845,545,merged,540.0,True
19725,478,merged,476.0,True
24264,336,merged,336.0,True
23995,591,merged,586.0,True
25735,550,merged,545.0,True
11511,635,seed,627.0,True
11024,576,merged,571.0,True
36098,446,merged,445.0,True
20403,485,merged,483.0,True
11721,198,merged,199.0,True
35434,348,merged,348.0,True
33333,622,merged,616.0,True
354,153,merged,154.0,True
4245,4,merged,5.0,True
22038,583,merged,578.0,True
7421,386,merged,386.0,True
36045,295,merged,295.0,True
559,271,merged,272.0,True
18925,563,merged,558.0,True
38860,438,merged,437.0,True
20674,270,merged,271.0,True
16704,389,merged,389.0,True
31074,299,merged,299.0,True
12710,206,merged,207.0,True
16908,636,seed,628.0,True
16766,636,merged,628.0,True
23560,249,merged,250.0,True
4673,2,merged,3.0,True
2438,637,seed,629.0,True
19129,638,seed,630.0,True
24194,249,merged,250.0,True
34577,592,merged,587.0,True
14300,584,merged,579.0,True
35693,295,merged,295.0,True
9850,555,merged,550.0,True
5484,396,merged,396.0,True
30812,322,merged,322.0,True
12134,262,merged,263.0,True
14561,530,merged,526.0,True
24115,591,merged,586.0,True
10691,401,merged,401.0,True
1792,200,merged,201.0,True
12808,82,merged,83.0,True
6371,456,merged,455.0,True
30364,408,merged,408.0,True
4166,33,merged,34.0,True
34537,377,merged,377.0,True
6236,606,merged,600.0,True
34134,302,merged,302.0,True
29821,483,merged,481.0,True
17255,487,merged,485.0,True
10982,382,merged,382.0,True
35210,348,merged,348.0,True
28009,619,merged,613.0,True
24529,208,merged,209.0,True
597,271,merged,272.0,True
13170,602,merged,596.0,True
36923,446,merged,445.0,True
10211,582,merged,577.0,True
20273,270,merged,271.0,True
39311,327,merged,327.0,True
10842,382,merged,382.0,True
2369,55,merged,56.0,True
20124,394,merged,394.0,True
5412,606,merged,600.0,True
3826,630,merged,623.0,True
30722,639,seed,631.0,True
35463,371,merged,371.0,True
22040,572,merged,567.0,True
5500,25,merged,26.0,True
14876,590,merged,585.0,True
19244,640,seed,632.0,True
11325,293,merged,293.0,True
2288,55,merged,56.0,True
5409,318,merged,318.0,True
13166,82,merged,83.0,True
24262,274,merged,275.0,True
38631,598,merged,592.0,True
33210,592,merged,587.0,True
22432,583,merged,578.0,True
32027,328,merged,328.0,True
38280,517,merged,513.0,True
19185,478,merged,476.0,True
5284,204,merged,205.0,True
39419,438,merged,437.0,True
14871,137,merged,138.0,True
16218,224,merged,225.0,True
17054,126,merged,127.0,True
38516,598,merged,592.0,True
37930,506,merged,503.0,True
9288,562,merged,557.0,True
27365,484,merged,482.0,True
10073,262,merged,263.0,True
441,193,merged,194.0,True
35242,302,merged,302.0,True
14426,584,merged,579.0,True
28037,588,merged,583.0,True
29003,266,merged,267.0,True
32667,404,merged,404.0,True
1328,77,merged,78.0,True
20545,270,merged,271.0,True
32379,299,merged,299.0,True
3533,48,merged,49.0,True
10530,492,merged,490.0,True
25473,609,merged,603.0,True
18893,52,merged,53.0,True
40514,517,merged,513.0,True
15114,434,merged,433.0,True
12926,82,merged,83.0,True
4562,211,merged,212.0,True
15892,137,merged,138.0,True
7465,341,merged,341.0,True
6826,72,merged,73.0,True
9838,641,seed,,False
1059,326,merged,326.0,True
20588,223,merged,224.0,True
2602,179,merged,180.0,True
27624,484,merged,482.0,True
34986,348,merged,348.0,True
19869,141,merged,142.0,True
10253,492,merged,490.0,True
37472,558,merged,553.0,True
26322,549,merged,544.0,True
29409,281,merged,281.0,True
20143,114,merged,115.0,True
32121,320,merged,320.0,True
12600,173,merged,174.0,True
26956,549,merged,544.0,True
11832,461,merged,460.0,True
29715,408,merged,408.0,True
12799,642,seed,633.0,True
19040,394,merged,394.0,True
37407,643,seed,634.0,True
3915,4,merged,5.0,True
309,453,merged,452.0,True
406,193,merged,194.0,True
33783,622,merged,616.0,True
12094,214,merged,215.0,True
24432,249,merged,250.0,True
9664,582,merged,577.0,True
7842,599,merged,593.0,True
2974,40,merged,41.0,True
9921,163,merged,164.0,True
3598,165,merged,166.0,True
38755,295,merged,295.0,True
24713,469,merged,468.0,True
20814,141,merged,142.0,True
496,186,merged,187.0,True
32716,320,merged,320.0,True
3101,6,merged,7.0,True
35578,302,merged,302.0,True
15592,267,merged,268.0,True
9708,471,merged,470.0,True
826,644,seed,635.0,True
6695,25,merged,26.0,True
38399,598,merged,592.0,True
27237,484,merged,482.0,True
32497,299,merged,299.0,True
26424,113,merged,114.0,True
2697,179,merged,180.0,True
40620,431,merged,430.0,True
21731,573,merged,568.0,True
7714,599,merged,593.0,True
24051,452,merged,451.0,True
6214,545,merged,540.0,True
1607,571,merged,566.0,True
10995,207,merged,208.0,True
36772,253,merged,254.0,True
39643,598,merged,592.0,True
26065,176,merged,177.0,True
26194,369,merged,369.0,True
15695,224,merged,225.0,True
12343,214,merged,215.0,True
16376,273,merged,274.0,True
36614,253,merged,254.0,True
38510,506,merged,503.0,True
3121,55,merged,56.0,True
37260,506,merged,503.0,True
12404,645,seed,636.0,True
37714,327,merged,327.0,True
34381,404,merged,404.0,True
13223,158,merged,159.0,True
24877,469,merged,468.0,True
21370,233,merged,234.0,True
14299,391,merged,391.0,True
10774,589,merged,584.0,True
13930,491,merged,489.0,True
5173,204,merged,205.0,True
26823,484,merged,482.0,True
16363,126,merged,127.0,True
13012,489,merged,487.0,True
39497,567,merged,562.0,True
11720,576,merged,571.0,True
24837,469,merged,468.0,True
35597,364,merged,364.0,True
10370,244,merged,245.0,True
1146,596,merged,591.0,True
35364,348,merged,348.0,True
33453,622,merged,616.0,True
12587,206,merged,207.0,True
17361,515,merged,511.0,True
18378,170,merged,171.0,True
33896,373,merged,373.0,True
21095,233,merged,234.0,True
9402,582,merged,577.0,True
11939,523,merged,519.0,True
20005,427,merged,427.0,True
10395,492,merged,490.0,True
8497,580,merged,575.0,True
2815,476,merged,474.0,True
17849,399,merged,399.0,True
10199,163,merged,164.0,True
29933,408,merged,408.0,True
9255,118,merged,119.0,True
19407,427,merged,427.0,True
2341,8,merged,9.0,True
35481,348,merged,348.0,True
10765,307,merged,307.0,True
25461,360,merged,360.0,True
15994,391,merged,391.0,True
35925,371,merged,371.0,True
5398,204,merged,205.0,True
3747,344,merged,344.0,True
12571,192,merged,193.0,True
25253,525,merged,521.0,True
8012,392,merged,392.0,True
427,186,merged,187.0,True
15729,221,merged,222.0,True
28609,408,merged,408.0,True
6457,459,merged,458.0,True
27213,549,merged,544.0,True
14956,250,merged,251.0,True
20417,342,merged,342.0,True
32367,508,merged,505.0,True
33770,364,merged,364.0,True
3380,165,merged,166.0,True
8662,392,merged,392.0,True
33792,302,merged,302.0,True
11463,132,merged,133.0,True
31445,621,merged,615.0,True
15186,224,merged,225.0,True
10264,86,merged,87.0,True
32958,299,merged,299.0,True
11036,293,merged,293.0,True
34684,189,merged,190.0,True
12843,587,merged,582.0,True
17490,126,merged,127.0,True
33438,320,merged,320.0,True
35352,302,merged,302.0,True
35350,371,merged,371.0,True
19709,81,merged,82.0,True
20145,427,merged,427.0,True
13925,422,merged,422.0,True
16822,112,merged,113.0,True
4032,60,merged,61.0,True
10540,555,merged,550.0,True
17367,241,merged,242.0,True
2437,553,merged,548.0,True
21914,572,merged,567.0,True
28042,623,merged,617.0,True
7870,493,merged,491.0,True
32612,373,merged,373.0,True
34262,404,merged,404.0,True
24734,519,merged,515.0,True
27628,646,seed,637.0,True
25722,360,merged,360.0,True
35858,446,merged,445.0,True
8372,647,seed,638.0,True
22966,618,merged,612.0,True
3821,4,merged,5.0,True
23088,216,merged,217.0,True
1394,269,merged,270.0,True
38163,506,merged,503.0,True
3274,45,merged,46.0,True
22833,618,merged,612.0,True
10940,117,merged,118.0,True
13706,255,merged,256.0,True
29979,408,merged,408.0,True
32502,404,merged,404.0,True
27007,466,merged,465.0,True
32614,299,merged,299.0,True
3376,45,merged,46.0,True
38632,438,merged,437.0,True
22565,583,merged,578.0,True
20659,120,merged,121.0,True
14619,101,merged,102.0,True
40051,438,merged,437.0,True
21355,575,merged,570.0,True
26329,166,merged,167.0,True
7852,341,merged,341.0,True
39534,598,merged,592.0,True
31549,328,merged,328.0,True
27494,484,merged,482.0,True
377,5,merged,6.0,True
8888,599,merged,593.0,True
33099,622,merged,616.0,True
25373,511,merged,508.0,True
4146,60,merged,61.0,True
6521,493,merged,491.0,True
10770,382,merged,382.0,True
7611,493,merged,491.0,True
32365,320,merged,320.0,True
25375,525,merged,521.0,True
17714,273,merged,274.0,True
27497,646,merged,637.0,True
19305,556,merged,551.0,True
30061,408,merged,408.0,True
40485,327,merged,327.0,True
19592,478,merged,476.0,True
17568,273,merged,274.0,True
37236,430,merged,429.0,True
26704,272,merged,273.0,True
19841,556,merged,551.0,True
18778,170,merged,171.0,True
7706,429,merged,428.0,True
18633,170,merged,171.0,True
2454,55,merged,56.0,True
37352,430,merged,429.0,True
20141,141,merged,142.0,True
11225,492,merged,490.0,True
16965,112,merged,113.0,True
33477,404,merged,404.0,True
24490,609,merged,603.0,True
29548,443,merged,442.0,True
35013,302,merged,302.0,True
12277,645,merged,636.0,True
29270,281,merged,281.0,True
19337,190,merged,191.0,True
40679,123,merged,124.0,True
13402,546,merged,541.0,True
16102,552,merged,547.0,True
39535,438,merged,437.0,True
31562,621,merged,615.0,True
5503,545,merged,540.0,True
5167,648,seed,639.0,True
14810,584,merged,579.0,True
33660,374,merged,374.0,True
27368,646,merged,637.0,True
14114,73,merged,74.0,True
34439,593,merged,588.0,True
34037,404,merged,404.0,True
21911,314,merged,314.0,True
39760,327,merged,327.0,True
27471,549,merged,544.0,True
37473,561,merged,556.0,True
18129,140,merged,141.0,True
14621,101,merged,102.0,True
9675,286,merged,286.0,True
39753,598,merged,592.0,True
27627,623,merged,617.0,True
8502,647,merged,638.0,True
35919,495,merged,493.0,True
1319,335,merged,335.0,True
13765,82,merged,83.0,True
4459,105,merged,106.0,True
23873,91,merged,92.0,True
33668,592,merged,587.0,True
28751,482,merged,480.0,True
14487,151,merged,152.0,True
37034,506,merged,503.0,True
40376,567,merged,562.0,True
36306,561,merged,556.0,True
22531,485,merged,483.0,True
3019,649,seed,640.0,True
16119,221,merged,222.0,True
33873,404,merged,404.0,True
18417,96,merged,97.0,True
20540,485,merged,483.0,True
25533,520,merged,516.0,True
16563,389,merged,389.0,True
40085,473,merged,471.0,True
2239,44,merged,45.0,True
13846,387,merged,387.0,True
7592,341,merged,341.0,True
16823,424,merged,424.0,True
1703,451,merged,450.0,True
32875,622,merged,616.0,True
