n_members_threshold,candidates_kept,matched_true_clusters,match_rate,participating_candidates,purity_proxy,candidate_density,matched_pairs,median_distance_mpc_h,median_abs_dz,field_id,i_limit,total_covered_true_clusters,total_candidates_at_i22,candidate_csv,match_csv
72,971,405,0.43130990415335463,509,0.5242018537590113,1.0340788072417466,743,0.8944548267865692,0.0359758424115594,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
73,947,398,0.42385516506922255,501,0.529039070749736,1.0085197018104366,732,0.8911092834049027,0.036140152989857954,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
74,920,396,0.4217252396166134,491,0.533695652173913,0.979765708200213,720,0.8834576765216285,0.0360305596130888,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
75,902,391,0.4164004259850905,481,0.5332594235033259,0.9605963791267306,707,0.8820626325413053,0.0356953940823119,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
76,882,383,0.4078807241746539,471,0.5340136054421769,0.939297124600639,693,0.8816463427813327,0.0357261432493281,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
77,870,380,0.40468583599574015,466,0.535632183908046,0.9265175718849841,686,0.880430628717982,0.0357771434269,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
78,858,378,0.402555910543131,462,0.5384615384615384,0.9137380191693291,680,0.8782504493414187,0.03571076866582,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
79,841,372,0.3961661341853035,452,0.5374554102259215,0.8956336528221512,662,0.8756392871570096,0.03535466631550135,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
80,822,368,0.3919062832800852,442,0.537712895377129,0.8753993610223643,651,0.8766320588129413,0.0353229293091195,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
81,808,367,0.3908413205537806,438,0.5420792079207921,0.8604898828541001,645,0.874646515501078,0.0351848663011363,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
82,786,363,0.3865814696485623,426,0.5419847328244275,0.8370607028753994,631,0.8705331104819874,0.035136251191899,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
83,773,361,0.3844515441959531,422,0.5459249676584734,0.8232161874334398,625,0.8702822883125411,0.0349614009202709,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
84,761,357,0.3801916932907348,419,0.5505913272010512,0.8104366347177849,618,0.8663474179905546,0.03497398453624715,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
85,739,346,0.36847710330138445,406,0.5493910690121786,0.7870074547390842,600,0.8704076993972643,0.034179042411671,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
86,712,338,0.3599574014909478,396,0.5561797752808989,0.7582534611288605,587,0.8705331104819874,0.0338290210406606,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
87,698,333,0.3546325878594249,389,0.5573065902578797,0.7433439829605963,578,0.8704076993972643,0.0338169959377814,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
88,679,330,0.3514376996805112,381,0.561119293078056,0.7231096911608094,567,0.8661882803492235,0.0335381177552993,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
89,659,327,0.34824281150159747,374,0.56752655538695,0.7018104366347178,557,0.863326187841414,0.0335381177552993,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
90,637,320,0.3407880724174654,362,0.5682888540031397,0.678381256656017,542,0.8525722063941281,0.033386214496638256,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
91,618,309,0.329073482428115,349,0.5647249190938511,0.65814696485623,523,0.8624220099302425,0.0329529604762344,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
92,604,308,0.32800851970181044,343,0.5678807947019867,0.6432374866879659,515,0.8624220099302425,0.033290854993053,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
93,584,304,0.32374866879659214,334,0.571917808219178,0.6219382321618744,505,0.8624220099302425,0.0330344062157219,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
94,567,302,0.32161874334398294,327,0.5767195767195767,0.6038338658146964,495,0.8547611000545441,0.0330344062157219,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
95,552,295,0.3141640042598509,321,0.5815217391304348,0.5878594249201278,486,0.8481364203391086,0.033162630604387455,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
96,536,287,0.30564430244941426,311,0.5802238805970149,0.5708200212992546,471,0.8461398313625323,0.0330344062157219,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
97,520,282,0.3003194888178914,305,0.5865384615384616,0.5537806176783813,462,0.8455620996804389,0.03299368334597815,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
98,508,280,0.29818956336528224,298,0.5866141732283464,0.5410010649627263,453,0.845775195475815,0.032879939928783,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
99,488,276,0.2939297124600639,293,0.6004098360655737,0.5197018104366348,446,0.8553652702954946,0.0328188984887751,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
100,481,270,0.28753993610223644,289,0.6008316008316008,0.5122470713525027,439,0.8547611000545441,0.0327578570487672,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
101,469,264,0.28115015974440893,284,0.605543710021322,0.4994675186368477,430,0.8481364203391086,0.0328188984887751,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
102,461,264,0.28115015974440893,279,0.6052060737527115,0.4909478168264111,425,0.8501330093156849,0.0327578570487672,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
103,454,262,0.2790202342917998,275,0.6057268722466961,0.483493077742279,420,0.8553652702954946,0.032539967205509904,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
104,439,252,0.268370607028754,264,0.6013667425968109,0.46751863684771033,402,0.8459575134191737,0.03299368334597815,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
105,424,246,0.26198083067092653,254,0.5990566037735849,0.45154419595314166,388,0.8524470546851145,0.032539967205509904,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
106,415,243,0.25878594249201275,251,0.6048192771084338,0.44195953141640043,385,0.8501330093156849,0.0327578570487672,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
107,406,242,0.2577209797657082,248,0.6108374384236454,0.4323748668796592,382,0.8524470546851145,0.032281350855534754,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
108,383,225,0.23961661341853036,234,0.6109660574412533,0.4078807241746539,357,0.8653256193231167,0.0320683464658616,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
109,372,221,0.23535676251331203,227,0.6102150537634409,0.3961661341853035,349,0.8702822883125411,0.0322406243488169,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
110,360,215,0.22896698615548455,219,0.6083333333333333,0.38338658146964855,337,0.8790970474614774,0.0327578570487672,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
111,348,211,0.22470713525026625,215,0.617816091954023,0.3706070287539936,332,0.8704228512677328,0.0328554087625008,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
112,334,207,0.22044728434504793,210,0.6287425149700598,0.3556975505857295,323,0.8702822883125411,0.033290854993053,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
113,324,204,0.21725239616613418,206,0.6358024691358025,0.3450479233226837,318,0.8704228512677328,0.0331219077346437,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
114,317,202,0.21512247071352503,202,0.637223974763407,0.33759318423855167,312,0.8643259035822654,0.03367154429510075,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
115,308,199,0.21192758253461128,197,0.6396103896103896,0.32800851970181044,305,0.8705634142229244,0.0338049708349022,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
116,301,195,0.20766773162939298,193,0.6411960132890365,0.32055378061767836,300,0.8748302308422009,0.034179042411671,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
117,286,184,0.1959531416400426,184,0.6433566433566433,0.3045793397231097,287,0.8816463427813327,0.0338049708349022,2,22.0,939,10379,/Users/dengcanze/Documents/CSST/Codex/result/blindsearch_grid_full7band_fields01_04_i_cuts_v11/field02_i_lt_22p0/blind_search/COSMOS_Web_PPM_Candidates_v1_0.csv,/Users/dengcanze/Documents/CSST/Codex/result/full7band_i_cut_grid_crossmatch_all_fields_r1p5_tightcoverage/field02_i_lt_22p0/field02_crossmatch_matches.csv
